Image1,Image2,Label
"Arc_de_T\front\Arc de Triomphe du Carrousel, Paris 26 May 2017.jpg",Arc_de_T\back\Arc Triomphe Carrousel façade ouest Paris 5.jpg,False
"Arc_de_T\front_left\P1090012 France, Paris, le pavillon de Flore, un élément du Louvre, l'Arc du Carrousel et la tour Eiffel au loin (5629161511).jpg","Arc_de_T\front_right\Arc de Triomphe du Carrousel, Paris 16 April 2014.jpg",False
Arc_de_T\front\Paris Louvre Arc du Triomphe du Caroussel 6.jpg,Arc_de_T\front_left\Arc de triomphe du carrousel in Paris France.jpg,False
Arc_de_T\front_left\Paris - Palais du Louvre - PA00085992 - 652.jpg,Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 1.jpg,False
Arc_de_T\front_right\Arc de Triomphe du Carrousel 2006.jpg,"Arc_de_T\front_right\Arc de Triomphe du Carrousel, Paris 16 April 2014.jpg",True
Arc_de_T\front\Arc de Triomphe du Carrousel - panoramio (2).jpg,Arc_de_T\back\Paris 75001 Jardins du Carrousel 20120101 Arc de Triomphe.jpg,False
"Arc_de_T\front_right\Arc de Triomphe du Carrousel, Paris May 2009 001.jpg",Arc_de_T\front_right\Paris Arc de Triomphe du Carrousel SW 01a.jpg,True
Arc_de_T\front\Projection sur l'arc de triomphe du carrousel du louvre d'un autoportrait de Arnaud Prinstet.jpg,"Arc_de_T\front_left\Achille Quinet, Arc du Carrousel, c. 1870.jpg",False
Arc_de_T\front_right\Arc de Triomphe du Carrousel 001.jpg,Arc_de_T\back\Carrusel del Louvre - París (4757352447).jpg,False
Arc_de_T\front\Arc du Triomphe du Carrousel (27671887384).jpg,Arc_de_T\front\Arc de Triomphe du Carrousel (31651143492).jpg,True
"Arc_de_T\front_left\Arc de Triomphe du Carrousel, Paris 25 April 2012.jpg","Arc_de_T\front\Outside the Musee du Louvre, May 2008.jpg",False
"Arc_de_T\front_left\Arc de Triomphe du Carrousel and the Pavillon de Flore, Paris 1981.jpg","Arc_de_T\back\Arc de Triomphe du Carrousel from Tuileries, Paris 2 August 2015.jpg",False
"Arc_de_T\front\La capitulation d'Ulm by Pierre Cartellier, 16 April 2007.jpg",Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 21.jpg,True
Arc_de_T\front\Carrousel 2.jpg,Arc_de_T\front\Outside the Musee du Louvre (2519460838).jpg,True
Arc_de_T\front\Paris Arc de Triomphe du Carrousel - panoramio (2).jpg,"Arc_de_T\back\Arc de Triomphe du Carrousel, Paris 2006.jpg",False
Arc_de_T\front_right\Arc de Triomphe du Carrousel 01.jpg,Arc_de_T\front\Arc du Triomphe du Carrousel (27671887384).jpg,False
"Arc_de_T\front\Arc de Triomphe du Carrousel, Paris 6 September 2008.jpg","Arc_de_T\front\Arc de Triomphe du Carrousel, Paris April 25, 2012.jpg",True
"Arc_de_T\right\La Paix de Presbourg by Jacques-Philippe Le Sueur, 15 August 2013.jpg",Arc_de_T\back\Paris arc du carrousel.jpg,False
Arc_de_T\back\Musée du Louvre - Arc de Triomphe du Carrousel.jpg,"Arc_de_T\front\France, Paris, l'emplacement de la pyramide inversée, l'arc de triomphe du Carrousel en arrière, et le Pavillon de Marsan à droite.jpg",False
"Arc_de_T\left\Paris, Arc de Triomphe du Carrousel, 22 July 2008.jpg",Arc_de_T\front\Arc de Triomphe du Carrousel - panoramio (90).jpg,False
Arc_de_T\front\巴黎小凯旋门.jpg,Arc_de_T\front_right\Paris - Palais du Louvre - PA00085992 - 54.jpg,False
Arc_de_T\front_right\Paris - Arc de triomphe du Carrousel (31064654990).jpg,Arc_de_T\back\FW Arc de Triomphe du Carrousel1.jpg,False
Arc_de_T\back\PARIS - Arc de Triomphe du Carrousel.jpg,"Arc_de_T\front_left\Arc de Triomphe du Carrousel, Paris 20 August 2006.jpg",False
"Arc_de_T\front\Arc de Triomphe du Carrousel, 7 October 2012.jpg",Arc_de_T\back\Arc de Triomphe du Carrousel in 2009 (3385434964).jpg,False
Arc_de_T\back\Arc Triomphe Carrousel façade ouest Paris 6.jpg,"Arc_de_T\front\Arc de Triomphe du Carrousel, Paris 24 June 2009.jpg",False
"Arc_de_T\front_left\Arc de Triomphe du Carrousel, Paris 20 August 2006.jpg",Arc_de_T\front_left\Arc de Triomphe du Carrousel 9 November 2009.jpg,True
Arc_de_T\front\Arc de Triomphe du Carrousel.jpg,Arc_de_T\back\The Arch de Triomphe - Paul de Castro.JPG,False
"Arc_de_T\back\P1080420 France, Paris, façade ouest de l'Arc de Triomphe du Carrousel et le Louvre, vus du jardin des Tuileries (5629162727).jpg",Arc_de_T\front\Arc de Triomphe du Carrousel - panoramio (2).jpg,False
Arc_de_T\front_right\Paris Arc de Triomphe du Carrousel SW 01d.jpg,"Arc_de_T\back\Looking at the Louvre through the Arc de Triomphe du Carrousel, 18 October 2010.jpg",False
"Arc_de_T\front_right\L'Histoire and Arc de Triomphe du Carrousel, 7 March 2010.jpg",Arc_de_T\back\Arco de Triunfo de Carrusel-Paris1522.jpg,False
"Arc_de_T\front_left\Achille Quinet, Arc du Carrousel, c. 1870.jpg",Arc_de_T\left\Entrée à Vienne - Arc de Triomphe du Carrousel @ Paris (34406096271).jpg,False
Arc_de_T\front_right\Paris - Palais du Louvre - PA00085992 - 453.jpg,Arc_de_T\front_left\Carrousel du Louvre.jpg,False
Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 20.jpg,Arc_de_T\front\Paris July 2011-28a.jpg,True
Arc_de_T\back\Paris 20130809 - Arc de Triomphe du Carrousel.jpg,"Arc_de_T\left\The Arc de Triomphe du Carrousel, Paris 26 September 2013.jpg",False
"Arc_de_T\back\The Arch from the Jardin des Tuileries, Paris 23 August 2016.jpg",Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 13.jpg,False
Arc_de_T\back\Jielbeaumadier arc de triomphe du carrousel ouest paris 2008.jpg,Arc_de_T\front_left\Paris - Palais du Louvre - PA00085992 - 815.jpg,False
Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 17.jpg,Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 7.jpg,True
Arc_de_T\right\Paris - Arc de Triomphe du Carrousel - PA00085992 - 037.jpg,Arc_de_T\front_left\Arc du Carrousel - Paris - Médiathèque de l'architecture et du patrimoine - APMH00006677.jpg,False
"Arc_de_T\front_left\Arc de Triomphe du Carrousel, Paris 19 April 2010.jpg",Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 1.jpg,False
"Arc_de_T\back\P1080420 France, Paris, façade ouest de l'Arc de Triomphe du Carrousel et le Louvre, vus du jardin des Tuileries (5629162727).jpg","Arc_de_T\back\Allée centrale du jardin des Tuileries, Paris 15 July 2006.jpg",True
Arc_de_T\front_left\Le Louvre arc de triomphe du Carrousel.JPG,Arc_de_T\right\Relief Traité Presbourg arc Carrousel Paris.jpg,False
Arc_de_T\back\Louvre Gate.jpg,Arc_de_T\front\Arc de Triomphe du Carrousel (46819412131).jpg,False
Arc_de_T\back\Arc de triomphe du Carrousel du Louvre.JPG,Arc_de_T\back\Arc Triomphe Carrousel façade ouest Paris 7.jpg,True
"Arc_de_T\front_right\Arc de Triomphe du Carrousel, 5 October 2009.jpg",Arc_de_T\front_right\Arc de Triomphe du Carrousel - panoramio (1).jpg,True
"Arc_de_T\front\Arc de Triomphe du Carrousel, 16 August 2008.jpg",Arc_de_T\back\Paris Louvre Arc du Triomphe du Caroussel 1.jpg,False
"Arc_de_T\front\Arc de Triomphe du Carrousel, Paris 7 August 2011.jpg","Arc_de_T\front\Arc de Triomphe du Carrousel, 16 August 2008.jpg",True
Arc_de_T\back\Arc Triomphe Carrousel - Paris I (FR75) - 2021-05-31 - 3.jpg,Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 17.jpg,False
"Arc_de_T\front_right\Arc de Triomphe du Carrousel, Paris 1979.jpg",Arc_de_T\front\Paris - Arc de Triomphe du Carrousel - panoramio (1).jpg,False
Arc_de_T\front_left\Carrousel vu du Louvre.jpg,Arc_de_T\front_left\Arc de Triomphe du Carrousel.001 - Paris.jpg,True
Arc_de_T\front\Paris Louvre Arc du Triomphe du Caroussel 3.jpg,Arc_de_T\front\Paris Louvre Arc du Triomphe du Caroussel 6.jpg,True
"Arc_de_T\right\Right side views of the Arc de Triomphe du Carrousel, September 2017.jpg",Arc_de_T\front_right\Paris - Jardin des Tuileries - Arc de Triomphe du Carrousel - PA00085992 - 002.jpg,False
Arc_de_T\front\L' Arc de Triomphe du Carrousel.jpg,Arc_de_T\back\Paris Sous la neige (42938743524).jpg,False
Arc_de_T\front_left\Arc de Triomphe du Carrousel.003 - Paris.jpg,Arc_de_T\front\Carrousel du louvre.JPG,False
"Arc_de_T\left\Place du Carrousel, Arc de triomphe du Carrousel, Paris 10 July 2010.jpg",Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 2.jpg,False
"Arc_de_T\back\Arc de Triomphe du Carrousel and Louvre, Paris 8 March 2015.jpg",Arc_de_T\back\El Louvre a través del Arco de triunfo del Carrusel.jpg,True
"Arc_de_T\front\The Louvre, Paris, France 1908.jpg",Arc_de_T\front_left\Paris December 2012-6.jpg,False
Arc_de_T\front\Carrousel du louvre.JPG,Arc_de_T\back\Paris Sous la neige (42938743524).jpg,False
"Arc_de_T\front\Édouard Baldus, Arc de triomphe du Carrousel, 1850s.jpg",Arc_de_T\front\Paris 75001 Arc de Triomphe du Carrousel z.jpg,True
"Arc_de_T\front_left\Paris Arc de Triomphe du Carrousel, 8 October 2011.jpg",Arc_de_T\front\Paris 75001 Arc de Triomphe du Carrousel z.jpg,False
"Arc_de_T\front\Outside the musée du Louvre, Paris 2008.jpg","Arc_de_T\front\Arc de Triomphe du Carrousel, Paris 7 August 2011.jpg",True
Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 10.jpg,"Arc_de_T\front_left\Arc de Triomphe du Carrousel, 19 June 2009.jpg",False
Arc_de_T\front_right\Arc de Triomphe du Carrousel - panoramio (1).jpg,Arc_de_T\back\Francia (Lourvre).jpg,False
Arc_de_T\front\Paris (75) Arc de Triomphe du Carrousel.JPG,"Arc_de_T\back\Testard, Aspect général de Paris 2, 1860.jpg",False
Arc_de_T\front_right\Paris Arc de Triomphe du Carrousel SW 01c.jpg,Arc_de_T\front_left\Paris 06 2012 Arc de Triomphe du Carrousel 2944.jpg,False
Arc_de_T\back\Musée du Louvre - arc de triomphe du Carrousel (Paris) (2).jpg,Arc_de_T\back\Paris Arc Caroussel PA00085992 01 JPM.JPG,True
Arc_de_T\front\AdT du Carrousel.jpg,"Arc_de_T\front\Édouard Baldus, Arc de Triomphe du Carrousel, between 1851 and 1870.jpg",True
Arc_de_T\front_right\Paris - Palais du Louvre - PA00085992 - 454.jpg,Arc_de_T\front_left\Paris - Palais du Louvre - PA00085992 - 652.jpg,False
"Arc_de_T\front_right\Arc de Triomphe du Carrousel, Paris May 2009 001.jpg","Arc_de_T\front\Arc de Triomphe du Carrousel 2, 14 September 2012.jpg",False
Arc_de_T\front_right\Musée du Louvre (Paris) (3).jpg,"Arc_de_T\front\Arc de triomphe du Carrousel at night, Paris November 2014.jpg",False
Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 16.jpg,Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 9.jpg,True
"Arc_de_T\front\Arc de triomphe du Carrousel at night, Paris November 2014.jpg",Arc_de_T\front\Carrousel 30 mars 2019.jpg,True
Arc_de_T\front_right\Paris - Palais du Louvre - PA00085992 - 451.jpg,Arc_de_T\front_left\Jardín des Tuileries (París).jpg,False
"Arc_de_T\front\Vue générale de face de l'Arc de Triomphe du Carrousel, Paris, avril 1898.jpg",Arc_de_T\front_right\Arc de Triomphe du Carrousel in 2009 (3385423948).jpg,False
"Arc_de_T\front\Arc de Triomphe du Carrousel, Paris 7 August 2011.jpg","Arc_de_T\front\Gezicht op de Arc de Triomphe du Carrousel te Parijs Arc de Triomphe du Carrousel (titel op object), RP-F-2001-7-1744-3.jpg",True
Arc_de_T\front_left\Arc de Triomphe du Carrousel - panoramio (4).jpg,Arc_de_T\front\Arc de triomphe du Carrousel 1.jpg,False
Arc_de_T\back\Arc Triomphe Carrousel façade ouest Paris 5.jpg,Arc_de_T\front_right\Paris - Jardin des Tuileries - Arc de Triomphe du Carrousel - PA00085992 - 000.jpg,False
"Arc_de_T\front\Outside the musée du Louvre, Paris 2008.jpg","Arc_de_T\front\From Louvre to La Défense, Paris 2012.jpg",True
Arc_de_T\front\Arc de Triomphe du Carrousel (575619247).jpg,Arc_de_T\back\El Louvre a través del Arco de triunfo del Carrusel.jpg,False
Arc_de_T\front_left\Paris Arc de Triomphe du Carrousel - panoramio (1).jpg,Arc_de_T\back\Carrousel 1.jpg,False
Arc_de_T\front\XDSC 7270-arc-de-triomphe-du-Carrousel.jpg,"Arc_de_T\front_left\Paris Arc de Triomphe du Carrousel, 8 October 2011.jpg",False
Arc_de_T\back\Arc-de triomphe-du-Carroussel.jpg,"Arc_de_T\back\Arc de Triomphe du Carrousel from Tuileries, Paris October 2011.jpg",True
Arc_de_T\back\Paris (48383871527).jpg,"Arc_de_T\front\Gezicht op de Arc de Triomphe du Carrousel te Parijs Arc de Triomphe du Carrousel (titel op object), RP-F-2001-7-1744-3.jpg",False
Arc_de_T\front\Arc de triomph du Carrousel.JPG,Arc_de_T\front_right\Paris Arc de Triomphe du Carrousel SW 01b.jpg,False
Arc_de_T\front\Paris Louvre Arc du Triomphe du Caroussel 2.jpg,Arc_de_T\front_right\Arc de Triomphe du Carrousel - Tuilleries.jpg,False
Arc_de_T\back\PARIS - Arc de Triomphe du Carrousel.jpg,Arc_de_T\front\Arc de Triomphe Carrousel (5987334808).jpg,False
Arc_de_T\front_left\Arc de Triomphe du Carrousel in 2013.02.jpg,Arc_de_T\right\Relief Traité Presbourg arc Carrousel Paris.jpg,False
Arc_de_T\front\Paris 75001 Arc de Triomphe du Carrousel z.jpg,Arc_de_T\front\Outside the Musee du Louvre (2518666275).jpg,True
"Arc_de_T\front\Chateau des Tuileries, côté du carrousel, ca. 1833-39.jpg",Arc_de_T\front_right\Paris Arc de Triomphe du Carrousel SW 01c.jpg,False
"Arc_de_T\front\From Louvre to La Défense, Paris 2012.jpg","Arc_de_T\front\Édouard Baldus, Arc du Carrousel (No. 15) - Getty Museum.jpg",True
"Arc_de_T\front\Arc de triomphe du Carrousel at night, Paris November 2014.jpg",Arc_de_T\back\May 2006 in Paris IMG 0570 (162330779).jpg,False
Arc_de_T\back\Paris 75001 Jardins du Carrousel 20120101 Arc de Triomphe.jpg,"Arc_de_T\front_left\Arc de Triomphe du Carrousel, 5 July 2013.jpg",False
Arc_de_T\front_left\Paris-Arc de Triomphe du Carrousel-108-2017-gje.jpg,Arc_de_T\front\Outside the Musee du Louvre (2519460838).jpg,False
Arc_de_T\front_right\Pierre Puget et l'arc de triomphe du Carrousel.jpg,Arc_de_T\back\Arc Triomphe Carrousel - Paris I (FR75) - 2021-05-31 - 2.jpg,False
Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 13.jpg,Arc_de_T\front\Paris Louvre Arc du Triomphe du Caroussel 4.jpg,True
"Arc_de_T\front\Chateau des Tuileries, côté du carrousel, ca. 1833-39 II.jpg",Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 15.jpg,True
Arc_de_T\back\Arc de triomphe du Carrousel 2.jpg,"Arc_de_T\front\Vue générale de face de l'Arc de Triomphe du Carrousel, Paris, avril 1898.jpg",False
Arc_de_T\front_right\Paris - Palais du Louvre - PA00085992 - 454.jpg,Arc_de_T\front_right\Arco del Triunfo del Carrusel.JPG,True
"Arc_de_T\front\Arc de Triomphe du Carrousel, 16 August 2008.jpg",Arc_de_T\front_right\Arc de Triomphe du Carrousel 01.jpg,False
"Arc_de_T\front\Arc de Triomphe du Carrousel, 7 October 2012.jpg",Arc_de_T\front_right\Paris-Arc de Triomphe du Carrousel-104-2017-gje.jpg,False
Arc_de_T\back\Tuileriengarten Herbst 2011.JPG,Arc_de_T\right\Gros plan sur le flan gauche de l'Arc de Triomphe du Carrousel.jpg,False
"Arc_de_T\back\Paris moderne. Les Tuileries, le Louvre, et la rue de Rivoli, vue prise du Jardin des Tuileries 2.jpg","Arc_de_T\back\Arc de Triomphe du Carrousel, Paris June 2002.jpg",True
Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 17.jpg,Arc_de_T\front_right\Paris Arc de Triomphe du Carrousel SW 01c.jpg,False
"Arc_de_T\front\Arc de Triomphe du Carrousel, 7 October 2012.jpg",Arc_de_T\front\2021-07-17 12-18-23 Louvre-Paris.jpg,True
"Arc_de_T\front_left\Arc de Triomphe du Carrousel, Paris 19 April 2010.jpg","Arc_de_T\front\De Arc de Triomphe du Carrousel in Parijs, gezien richting Jardin des Tuileries PARIS. Arc de Triomphe du Carrousel. (titel op object), RP-F-F01092-AH.jpg",False
Arc_de_T\front_right\Arc de Triomphe du Carrousel 001.jpg,Arc_de_T\front_left\Paris - Palais du Louvre - PA00085992 - 804.jpg,False
"Arc_de_T\back\Looking at the Louvre through the Arc de Triomphe du Carrousel, 18 October 2010.jpg",Arc_de_T\front_left\Caroussel HDR2 (6881555676).jpg,False
Arc_de_T\front_left\Arc de triomphe du carrousel in Paris France.jpg,Arc_de_T\back\Paris Arc Caroussel PA00085992 01 JPM.JPG,False
Arc_de_T\back\Arc-de triomphe-du-Carroussel.jpg,Arc_de_T\front\Arc de triomphe du Carousel.jpg,False
Arc_de_T\front_right\Carrousel louvre paris.jpg,"Arc_de_T\back\France - Paris, Arc de Triomphe du Carrousel, 21 August 2015 - panoramio.jpg",False
Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 11.jpg,Arc_de_T\front_left\Carrousel vu du Louvre.jpg,False
Arc_de_T\front\Paris Louvre Arc du Triomphe du Caroussel 4.jpg,Arc_de_T\right\Arc de triomphe du Carrousel - Ensemble - Paris 01 - Médiathèque de l'architecture et du patrimoine - APMH00037637.jpg,False
Arc_de_T\right\Relief Traité Presbourg arc Carrousel Paris.jpg,Arc_de_T\right\Paris - Arc de Triomphe du Carrousel - PA00085992 - 040.jpg,True
Arc_de_T\front_left\Arc du Carrousel - Paris - Médiathèque de l'architecture et du patrimoine - APMH00006677.jpg,Arc_de_T\front_left\Paris l'Arc de triomphe du Carousel.jpg,True
"Arc_de_T\front_right\Arc de Triomphe du Carrousel September 1, 2012.jpg","Arc_de_T\front\Arc de Triomphe du Carrousel August 31, 2007.jpg",False
"Arc_de_T\front\Arc de Triomphe du Carrousel, 1831.jpg","Arc_de_T\back\Arc de Triomphe du Carrousel, Paris 2006.jpg",False
Arc_de_T\front_left\Arc de Triomphe du Carrousel.000 - Paris.jpg,Arc_de_T\right\Paris - Arc de Triomphe du Carrousel - PA00085992 - 052.jpg,False
Arc_de_T\front\Paris July 2011-28a.jpg,Arc_de_T\front_right\Carrousel louvre paris.jpg,False
"Arc_de_T\front\The Louvre, Paris, France 1908.jpg","Arc_de_T\front_left\Outside of Museum Louvre. Paris, France.jpg",False
Arc_de_T\back\Concorde - Arch.jpg,Arc_de_T\front_left\Arc de triomphe du carrousel in Paris France.jpg,False
Arc_de_T\back\Paris Arc Caroussel PA00085992 01 JPM.JPG,Arc_de_T\front_left\Paris l'Arc de triomphe du Carousel.jpg,False
"Arc_de_T\front_right\Arc de Triomphe du Carrousel, Paris 1979.jpg",Arc_de_T\back\Paris arc du carrousel.jpg,False
Arc_de_T\back\Arc Triomphe Carrousel façade ouest Paris 1.jpg,Arc_de_T\front\Arc de triomphe du carrousel-paris.jpg,False
"Arc_de_T\front\Arc de triomphe du Carrousel at night, Paris November 2014.jpg",Arc_de_T\front_left\法國羅浮宮80.jpg,False
"Arc_de_T\back\Arc de Triomphe du Carrousel, Paris July 2014.jpg","Arc_de_T\front\Arc de Triomphe du Carrousel, Paris May 2014.jpg",False
Arc_de_T\back\Arco de Triunfo de Carrusel-Paris1522.jpg,Arc_de_T\back\Paris - Palais du Louvre - PA00085992 - 685.jpg,True
Arc_de_T\front_right\Paris - Jardin des Tuileries - Arc de Triomphe du Carrousel - PA00085992 - 002.jpg,Arc_de_T\back\El Louvre a través del Arco de triunfo del Carrusel.jpg,False
"Arc_de_T\left\The Arc de Triomphe du Carrousel, Paris 26 September 2013.jpg",Arc_de_T\back\Carrusel del Louvre - París (4757352447).jpg,False
Arc_de_T\front\Arc de triomph du Carrousel.JPG,"Arc_de_T\front_left\Arc de Triomphe du Carrousel, Paris 19 April 2010 B.jpg",False
"Arc_de_T\front_left\Arc de Triomphe du Carrousel and the Pavillon de Flore, Paris 1981.jpg",Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 12.jpg,False
"Arc_de_T\front_right\Arc de Triomphe du Carrousel, Paris 16 April 2014.jpg",Arc_de_T\front_left\From Louvre to the Eiffel Tower.jpg,False
"Arc_de_T\front_left\Paris, July 1974 - Arc de Triomphe du Carrousel 02.jpg","Arc_de_T\front\Arc de Triomphe du Carrousel as seen from the east, Paris 16 April 2014.jpg",False
Arc_de_T\front_left\Arc de Triomphe du Carrousel (29663955354).jpg,Arc_de_T\front\2021-07-17 12-18-23 Louvre-Paris.jpg,False
Arc_de_T\back\Musée du Louvre-7809021 (52094162034).jpg,Arc_de_T\front\Paris December 2012-4.jpg,False
Arc_de_T\front_left\Arc de Triomphe du Carrousel.003 - Paris.jpg,Arc_de_T\front\Arc de Triomphe du Carrousel (46819412131).jpg,False
"Arc_de_T\back\Arc de Triomphe du Carrousel from Tuileries, Paris 16 April 2014 002.jpg",Arc_de_T\front_left\From Louvre to the Eiffel Tower.jpg,False
"Arc_de_T\back\Street vendor, Jardin des Tuileries, Paris 23 August 2016.jpg","Arc_de_T\back\Large round basin of Jardin des Tuileries 1, Paris 15 July 2006.jpg",True
"Arc_de_T\front\P1080423 France, Paris, la façade est de l'Arc de Triomphe du Carrousel construit sous Napoléon Bonaparte (5629742896).jpg","Arc_de_T\back\Arc de Triomphe du Carrousel, Paris 15 July 2006.jpg",False
"Arc_de_T\front\Gezicht op de Arc de Triomphe du Carrousel te Parijs Arc de Triomphe du Carrousel (titel op object), RP-F-2001-7-1744-3.jpg",Arc_de_T\front\Paris - Arc de Triomphe du Carrousel - panoramio.jpg,True
Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 4.jpg,Arc_de_T\right\Paris - Arc de Triomphe du Carrousel - PA00085992 - 041.jpg,False
"Arc_de_T\front_left\Arc de Triomphe du Carrousel, Paris 19 April 2010.jpg",Arc_de_T\front\AdT du Carrousel.jpg,False
"Arc_de_T\front_right\Baptiste Guerard, Views of Paris and Venice - Arc de Triomphe du Carrousel, ca. 1860–69.jpg","Arc_de_T\back\Large round basin of Jardin des Tuileries, Paris 2 August 2015 001.jpg",False
"Arc_de_T\front_right\Arc de Triomphe du Carrousel, Paris May 2009 001.jpg",Arc_de_T\front\Carrousel 30 mars 2019.jpg,False
"Arc_de_T\front_left\Arc de Triomphe du Carrousel, 5 July 2013.jpg","Arc_de_T\back\Jardin des Tuileries, Paris, France - panoramio (71).jpg",False
Arc_de_T\back\Outside the Musee du Louvre (2519444508).jpg,"Arc_de_T\back\Large round basin of Jardin des Tuileries 1, Paris 15 July 2006.jpg",True
"Arc_de_T\left\The Arc de Triomphe du Carrousel, Paris 26 September 2013.jpg","Arc_de_T\front\Arc de Triomphe du Carrousel, 7 October 2012.jpg",False
Arc_de_T\front_left\Arc de Triomphe du Carrousel.001 - Paris.jpg,Arc_de_T\front_right\Revuesousl'empire.JPG,False
Arc_de_T\front\AdTdC2007.jpg,Arc_de_T\front_right\Paris - Jardin des Tuileries - Arc de Triomphe du Carrousel - PA00085992 - 002.jpg,False
"Arc_de_T\front\Arc de Triomphe du Carrousel, Paris October 11, 2008.jpg",Arc_de_T\front_left\PA00085992 carrousel du louvre.jpg,False
Arc_de_T\front_left\PA00085992 carrousel du louvre.jpg,Arc_de_T\back\Arc Triomphe Carrousel façade ouest Paris 2.jpg,False
Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 15.jpg,Arc_de_T\front_right\Place du Carrousel.JPG,False
Arc_de_T\front\XDSC 7270-arc-de-triomphe-du-Carrousel.jpg,"Arc_de_T\front_right\Arc de Triomphe du Carrousel, Paris 5 February 2019.jpg",False
Arc_de_T\front\Arc de Triomphe du Carrousel-Paris356.jpg,Arc_de_T\front\Paris Louvre Arc du Triomphe du Caroussel 3.jpg,True
"Arc_de_T\front_left\LOUVRE, Place du Carrousel, Arc de triomphe de Carrousel, Paris (2).jpg","Arc_de_T\front\Gezicht op de Arc de Triomphe du Carrousel te Parijs Arc de Triomphe du Carrousel (titel op object), RP-F-2001-7-1744-3.jpg",False
Arc_de_T\front_right\Paris - Arc de triomphe du Carrousel (31064654990).jpg,Arc_de_T\front_left\Paris - Arc de Triomphe du Carrousel - PA00085992 - 018.jpg,False
Arc_de_T\front\Paris - Arc de Triomphe du Carrousel - panoramio (1).jpg,"Arc_de_T\front_left\Arc de Triomphe du Carrousel, Paris 11 May 2014.jpg",False
Arc_de_T\front\Projection sur l'arc de triomphe du carrousel du louvre d'un autoportrait de Arnaud Prinstet.jpg,Arc_de_T\front\Carrousel 30 mars 2019.jpg,True
Arc_de_T\back\Paris - Louvre 1.jpg,"Arc_de_T\left\Paris, Arc de Triomphe du Carrousel, July 22, 2008.jpg",False
Arc_de_T\front_left\Paris 75001 Place du Carrousel Arc de Triomphe.jpg,"Arc_de_T\front_left\Arc de Triomphe du Carrousel, Paris 11 May 2014.jpg",True
Arc_de_T\front\Outside the Musee du Louvre (2668069166).jpg,Arc_de_T\back\Jardin des tuileries (Paris).jpg,False
"Arc_de_T\front\Chateau des Tuileries, côté du carrousel, ca. 1833-39.jpg",Arc_de_T\front\Arc de triomphe du Carousel.jpg,True
Arc_de_T\front_left\Paris - Palais du Louvre - PA00085992 - 815.jpg,Arc_de_T\front\Arc du Triomphe du Carrousel (27671887384).jpg,False
Arc_de_T\right\Arc du Carrousel - Paris - Médiathèque de l'architecture et du patrimoine - APMH00006676.jpg,"Arc_de_T\back\Paris moderne. Les Tuileries, le Louvre, et la rue de Rivoli, vue prise du Jardin des Tuileries 2.jpg",False
Arc_de_T\front\Paris (75) Arc de Triomphe du Carrousel.JPG,Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 7.jpg,True
Arc_de_T\front_right\Paris - Jardin des Tuileries - Arc de Triomphe du Carrousel - PA00085992 - 002.jpg,Arc_de_T\front\L' Arc de Triomphe du Carrousel.jpg,False
"Arc_de_T\front\Outside the musée du Louvre, Paris 2008.jpg",Arc_de_T\front\AdT du Carrousel.jpg,True
Arc_de_T\front_left\Concorde - Sun thru Arch.jpg,Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 20.jpg,False
Arc_de_T\back\Paris - Le Louvre et Arc de Triomphe du Carrousel (tone-mapping).jpg,"Arc_de_T\front\Arc de Triomphe du Carrousel, 1831.jpg",False
Arc_de_T\front_left\Триумфальная арка на площади Каррузель ( Arc de triomphe du Carrousel) - panoramio.jpg,"Arc_de_T\front\Arc de Triomphe du Carrousel, Paris October 11, 2008.jpg",False
"Arc_de_T\front_left\Arc de Triomphe du Carrousel, 19 June 2009.jpg",Arc_de_T\front\Arc de Triomphe du Carrousel (31651143492).jpg,False
Arc_de_T\front\Arc de triomph du Carrousel.JPG,Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 6.jpg,True
Arc_de_T\back\Tuileriengarten Herbst 2011.JPG,Arc_de_T\back\Jielbeaumadier arc de triomphe du carrousel ouest paris 2008.jpg,True
Arc_de_T\front_right\Arc de Triomphe du Carrousel 001.jpg,"Arc_de_T\front\Ceiling of room 76, Louvre 25 November 2011 A.jpg",False
